"","city","result","reason","法條數","法源數","縣市","戶籍登記人口數","男性人口","女性人口","勞動力參與率","失業率","刑案發生數","竊盜案發生數","暴力犯罪發生數","查獲經濟案件件數","家庭收支.平均戶內人口數","家庭收支.平均每戶就業人數","家庭收支.平均每戶全年經常性收入","家庭收支.平均每戶可支配所得","死亡","受傷","案件數","是否為六都","區域"
"164","屏東","有罪","公共危險",3,3," 屏東縣",852286,437086,415200,57.5,4.1,9993,2509,59,157,3.11,1.5,889706,722101,121,17051,12226,"否","南部"
"165","屏東","有罪","公共危險",3,3," 屏東縣",852286,437086,415200,57.5,4.1,9993,2509,59,157,3.11,1.5,889706,722101,121,17051,12226,"否","南部"
"166","屏東","有罪","公共危險",2,2," 屏東縣",852286,437086,415200,57.5,4.1,9993,2509,59,157,3.11,1.5,889706,722101,121,17051,12226,"否","南部"
"167","屏東","有罪","公共危險",2,2," 屏東縣",852286,437086,415200,57.5,4.1,9993,2509,59,157,3.11,1.5,889706,722101,121,17051,12226,"否","南部"
"168","屏東","有罪","過失傷害",3,1," 屏東縣",852286,437086,415200,57.5,4.1,9993,2509,59,157,3.11,1.5,889706,722101,121,17051,12226,"否","南部"
"169","屏東","有罪","公共危險",2,2," 屏東縣",852286,437086,415200,57.5,4.1,9993,2509,59,157,3.11,1.5,889706,722101,121,17051,12226,"否","南部"
"170","屏東","有罪","公共危險",2,2," 屏東縣",852286,437086,415200,57.5,4.1,9993,2509,59,157,3.11,1.5,889706,722101,121,17051,12226,"否","南部"
"171","屏東","有罪","公共危險",2,2," 屏東縣",852286,437086,415200,57.5,4.1,9993,2509,59,157,3.11,1.5,889706,722101,121,17051,12226,"否","南部"
"172","屏東","有罪","公共危險",3,2," 屏東縣",852286,437086,415200,57.5,4.1,9993,2509,59,157,3.11,1.5,889706,722101,121,17051,12226,"否","南部"
"173","屏東","有罪","公共危險",2,1," 屏東縣",852286,437086,415200,57.5,4.1,9993,2509,59,157,3.11,1.5,889706,722101,121,17051,12226,"否","南部"
"174","屏東","有罪","公共危險",2,2," 屏東縣",852286,437086,415200,57.5,4.1,9993,2509,59,157,3.11,1.5,889706,722101,121,17051,12226,"否","南部"
"175","屏東","有罪","公共危險",2,2," 屏東縣",852286,437086,415200,57.5,4.1,9993,2509,59,157,3.11,1.5,889706,722101,121,17051,12226,"否","南部"
"176","屏東","有罪","公共危險",2,2," 屏東縣",852286,437086,415200,57.5,4.1,9993,2509,59,157,3.11,1.5,889706,722101,121,17051,12226,"否","南部"
"177","屏東","有罪","公共危險",2,2," 屏東縣",852286,437086,415200,57.5,4.1,9993,2509,59,157,3.11,1.5,889706,722101,121,17051,12226,"否","南部"
"178","屏東","未知","其他",1,1," 屏東縣",852286,437086,415200,57.5,4.1,9993,2509,59,157,3.11,1.5,889706,722101,121,17051,12226,"否","南部"
"179","屏東","未知","其他",1,1," 屏東縣",852286,437086,415200,57.5,4.1,9993,2509,59,157,3.11,1.5,889706,722101,121,17051,12226,"否","南部"
"180","屏東","未知","其他",1,1," 屏東縣",852286,437086,415200,57.5,4.1,9993,2509,59,157,3.11,1.5,889706,722101,121,17051,12226,"否","南部"
"181","屏東","未知","其他",1,1," 屏東縣",852286,437086,415200,57.5,4.1,9993,2509,59,157,3.11,1.5,889706,722101,121,17051,12226,"否","南部"
"182","屏東","未知","其他",1,1," 屏東縣",852286,437086,415200,57.5,4.1,9993,2509,59,157,3.11,1.5,889706,722101,121,17051,12226,"否","南部"
"183","屏東","未知","其他",1,1," 屏東縣",852286,437086,415200,57.5,4.1,9993,2509,59,157,3.11,1.5,889706,722101,121,17051,12226,"否","南部"
"184","屏東","未知","其他",1,1," 屏東縣",852286,437086,415200,57.5,4.1,9993,2509,59,157,3.11,1.5,889706,722101,121,17051,12226,"否","南部"
"185","屏東","未知","其他",1,1," 屏東縣",852286,437086,415200,57.5,4.1,9993,2509,59,157,3.11,1.5,889706,722101,121,17051,12226,"否","南部"
"186","屏東","有罪","過失致死",1,1," 屏東縣",852286,437086,415200,57.5,4.1,9993,2509,59,157,3.11,1.5,889706,722101,121,17051,12226,"否","南部"
"187","屏東","未知","其他",1,1," 屏東縣",852286,437086,415200,57.5,4.1,9993,2509,59,157,3.11,1.5,889706,722101,121,17051,12226,"否","南部"
"188","屏東","未知","其他",1,1," 屏東縣",852286,437086,415200,57.5,4.1,9993,2509,59,157,3.11,1.5,889706,722101,121,17051,12226,"否","南部"
"189","屏東","未知","其他",1,1," 屏東縣",852286,437086,415200,57.5,4.1,9993,2509,59,157,3.11,1.5,889706,722101,121,17051,12226,"否","南部"
"190","屏東","未知","其他",1,1," 屏東縣",852286,437086,415200,57.5,4.1,9993,2509,59,157,3.11,1.5,889706,722101,121,17051,12226,"否","南部"
"191","高雄","未知","其他",1,1," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"192","高雄","未知","其他",1,1," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"193","高雄","有罪","其他",5,3," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"194","高雄","有罪","過失傷害",10,4," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"195","高雄","駁回","其他",1,1," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"196","高雄","有罪","其他",7,2," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"197","高雄","有罪","其他",5,2," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"198","高雄","有罪","過失傷害",7,4," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"199","高雄","不受理","過失傷害",5,2," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"200","高雄","有罪","其他",10,3," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"201","高雄","有罪","其他",5,2," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"202","高雄","有罪","其他",16,6," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"203","高雄","有罪","其他",14,5," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"204","高雄","有罪","其他",8,2," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"205","高雄","未知","其他",1,1," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"206","高雄","有罪","過失傷害",15,4," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"207","高雄","無罪","過失致死",5,2," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"208","高雄","未知","其他",2,1," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"209","高雄","有罪","其他",6,3," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"210","高雄","有罪","過失傷害",5,2," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"211","高雄","有罪","過失傷害",11,4," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"212","高雄","有罪","其他",1,1," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"213","高雄","有罪","過失傷害",11,4," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"214","高雄","有罪","其他",6,3," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"215","高雄","有罪","其他",9,5," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"216","高雄","有罪","其他",10,4," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"217","高雄","有罪","過失傷害",9,4," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"218","高雄","有罪","過失傷害",13,5," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"219","高雄","有罪","其他",9,3," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"220","高雄","無罪","過失致死",7,3," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"221","高雄","有罪","其他",2,1," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"222","高雄","有罪","其他",2,1," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"223","高雄","有罪","過失致死",10,5," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"224","高雄","有罪","其他",3,1," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"225","高雄","有罪","公共危險",6,3," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"226","高雄","有罪","其他",4,1," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"227","高雄","有罪","其他",4,3," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"228","高雄","有罪","過失傷害",9,5," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"229","高雄","未知","其他",1,1," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"230","高雄","有罪","其他",5,2," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"231","高雄","有罪","其他",5,3," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"232","高雄","有罪","其他",3,1," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"233","高雄","有罪","其他",8,2," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"234","高雄","有罪","其他",4,2," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"235","高雄","有罪","其他",10,6," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"236","高雄","有罪","其他",3,2," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"237","高雄","無罪","過失傷害",13,5," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"238","高雄","有罪","其他",6,1," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"239","高雄","有罪","過失傷害",8,3," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"240","高雄","不受理","業務過失傷害",5,2," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"241","高雄","有罪","過失傷害",12,5," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"242","高雄","有罪","其他",13,2," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"243","高雄","有罪","其他",14,5," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"244","高雄","不受理","業務過失傷害",5,2," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"245","高雄","有罪","其他",13,3," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"246","高雄","有罪","其他",3,1," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"247","高雄","有罪","過失傷害",15,5," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"248","高雄","不受理","過失傷害",5,2," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"249","高雄","有罪","過失傷害",19,5," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"250","高雄","有罪","過失致死",6,4," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"251","高雄","有罪","其他",3,2," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"252","高雄","未知","其他",1,1," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"253","高雄","無罪","過失傷害",8,4," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"254","高雄","有罪","過失傷害",7,3," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"255","高雄","有罪","過失傷害",13,6," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"256","高雄","有罪","過失傷害",21,5," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"257","高雄","有罪","過失致死",19,4," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"258","高雄","不受理","過失傷害",5,2," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"259","高雄","有罪","過失傷害",7,4," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"260","高雄","有罪","其他",1,1," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"261","高雄","有罪","過失傷害",10,4," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"262","高雄","有罪","其他",3,2," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"263","高雄","有罪","其他",2,1," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"264","高雄","有罪","過失傷害",7,4," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"265","高雄","不受理","過失傷害",5,2," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"266","高雄","有罪","其他",5,2," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"267","高雄","有罪","其他",7,3," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"268","高雄","有罪","其他",6,2," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"269","高雄","不受理","過失傷害",5,2," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"270","高雄","不受理","過失傷害",5,2," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"271","高雄","有罪","其他",3,3," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"272","高雄","未知","其他",1,1," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"273","高雄","有罪","其他",4,1," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"274","高雄","有罪","其他",4,2," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"275","高雄","不受理","業務過失傷害",5,2," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"276","高雄","有罪","其他",4,1," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"277","高雄","有罪","過失傷害",8,5," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"278","高雄","有罪","其他",11,7," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"279","高雄","未知","其他",1,1," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"280","高雄","有罪","其他",10,4," 高雄市",2779877,1385895,1393982,57.2,4.2,36360,12657,276,517,3.1,1.44,1161274,915255,233,72440,52917,"是","南部"
"281","嘉義","有罪","公共危險",5,3," 嘉義市",270872,132646,138226,55.9,3.9,4271,1222,29,194,3.29,1.48,1281613,1026305,13,4060,2990,"否","中部"
"282","嘉義","有罪","公共危險",5,3," 嘉義縣",529229,275686,253543,57.9,4.1,5762,1335,64,193,3.07,1.38,889742,727426,79,7528,5694,"否","中部"
"283","嘉義","有罪","公共危險",6,3," 嘉義市",270872,132646,138226,55.9,3.9,4271,1222,29,194,3.29,1.48,1281613,1026305,13,4060,2990,"否","中部"
"284","嘉義","有罪","公共危險",6,3," 嘉義縣",529229,275686,253543,57.9,4.1,5762,1335,64,193,3.07,1.38,889742,727426,79,7528,5694,"否","中部"
"285","嘉義","有罪","公共危險",6,3," 嘉義市",270872,132646,138226,55.9,3.9,4271,1222,29,194,3.29,1.48,1281613,1026305,13,4060,2990,"否","中部"
"286","嘉義","有罪","公共危險",6,3," 嘉義縣",529229,275686,253543,57.9,4.1,5762,1335,64,193,3.07,1.38,889742,727426,79,7528,5694,"否","中部"
"287","嘉義","有罪","公共危險",5,3," 嘉義市",270872,132646,138226,55.9,3.9,4271,1222,29,194,3.29,1.48,1281613,1026305,13,4060,2990,"否","中部"
